Primary_key,country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
Iceland2020-04,Iceland,ISL,Europe,376248,cases,0,2020-04,0,0,TESSy COVID-19,
Iceland2020-05,Iceland,ISL,Europe,376248,cases,0,2020-05,0,0,TESSy COVID-19,
Iceland2020-06,Iceland,ISL,Europe,376248,cases,15,2020-06,0,15,TESSy COVID-19,
Iceland2020-07,Iceland,ISL,Europe,376248,cases,0,2020-07,0,0,TESSy COVID-19,
Iceland2020-08,Iceland,ISL,Europe,376248,cases,0,2020-08,0,0,TESSy COVID-19,
Iceland2020-09,Iceland,ISL,Europe,376248,cases,7,2020-09,0,22,TESSy COVID-19,
Iceland2020-10,Iceland,ISL,Europe,376248,cases,53,2020-10,15.94692862,75,TESSy COVID-19,
Iceland2020-11,Iceland,ISL,Europe,376248,cases,117,2020-11,45.18296443,192,TESSy COVID-19,
Iceland2020-12,Iceland,ISL,Europe,376248,cases,461,2020-12,153.6220791,653,TESSy COVID-19,
Iceland2020-13,Iceland,ISL,Europe,376248,cases,509,2020-13,257.8086794,1162,TESSy COVID-19,
Iceland2020-14,Iceland,ISL,Europe,376248,cases,440,2020-14,252.2272544,1602,TESSy COVID-19,
Iceland2020-15,Iceland,ISL,Europe,376248,cases,135,2020-15,152.8247326,1737,TESSy COVID-19,
Iceland2020-16,Iceland,ISL,Europe,376248,cases,53,2020-16,49.96704301,1790,TESSy COVID-19,
Iceland2020-17,Iceland,ISL,Europe,376248,cases,16,2020-17,18.33896791,1806,TESSy COVID-19,
Iceland2020-18,Iceland,ISL,Europe,376248,cases,7,2020-18,6.112989305,1813,TESSy COVID-19,
Iceland2020-19,Iceland,ISL,Europe,376248,cases,2,2020-19,2.392039293,1815,TESSy COVID-19,
Iceland2020-20,Iceland,ISL,Europe,376248,cases,1,2020-20,0.797346431,1816,TESSy COVID-19,
Iceland2020-21,Iceland,ISL,Europe,376248,cases,2,2020-21,0.797346431,1818,TESSy COVID-19,
Iceland2020-22,Iceland,ISL,Europe,376248,cases,2,2020-22,1.063128575,1820,TESSy COVID-19,
Iceland2020-23,Iceland,ISL,Europe,376248,cases,1,2020-23,0.797346431,1821,TESSy COVID-19,
Iceland2020-24,Iceland,ISL,Europe,376248,cases,2,2020-24,0.797346431,1823,TESSy COVID-19,
Iceland2020-25,Iceland,ISL,Europe,376248,cases,5,2020-25,1.860475006,1828,TESSy COVID-19,
Iceland2020-26,Iceland,ISL,Europe,376248,cases,6,2020-26,2.923603581,1834,TESSy COVID-19,
Iceland2020-27,Iceland,ISL,Europe,376248,cases,9,2020-27,3.986732155,1843,TESSy COVID-19,
Iceland2020-28,Iceland,ISL,Europe,376248,cases,3,2020-28,3.189385724,1846,TESSy COVID-19,
Iceland2020-29,Iceland,ISL,Europe,376248,cases,6,2020-29,2.392039293,1852,TESSy COVID-19,
Iceland2020-30,Iceland,ISL,Europe,376248,cases,16,2020-30,5.847207161,1868,TESSy COVID-19,
Iceland2020-31,Iceland,ISL,Europe,376248,cases,59,2020-31,19.93366078,1927,TESSy COVID-19,
Iceland2020-32,Iceland,ISL,Europe,376248,cases,47,2020-32,28.17290723,1974,TESSy COVID-19,
Iceland2020-33,Iceland,ISL,Europe,376248,cases,54,2020-33,26.84399651,2028,TESSy COVID-19,
Iceland2020-34,Iceland,ISL,Europe,376248,cases,55,2020-34,28.97025366,2083,TESSy COVID-19,
Iceland2020-35,Iceland,ISL,Europe,376248,cases,41,2020-35,25.51508579,2124,TESSy COVID-19,
Iceland2020-36,Iceland,ISL,Europe,376248,cases,32,2020-36,19.40209649,2156,TESSy COVID-19,
Iceland2020-37,Iceland,ISL,Europe,376248,cases,25,2020-37,15.14958219,2181,TESSy COVID-19,
Iceland2020-38,Iceland,ISL,Europe,376248,cases,212,2020-38,62.99036806,2393,TESSy COVID-19,
Iceland2020-39,Iceland,ISL,Europe,376248,cases,280,2020-39,130.7648147,2673,TESSy COVID-19,
Iceland2020-40,Iceland,ISL,Europe,376248,cases,321,2020-40,159.7350684,2994,TESSy COVID-19,
Iceland2020-41,Iceland,ISL,Europe,376248,cases,603,2020-41,245.5827008,3597,TESSy COVID-19,
Iceland2020-42,Iceland,ISL,Europe,376248,cases,532,2020-42,301.6627331,4129,TESSy COVID-19,
Iceland2020-43,Iceland,ISL,Europe,376248,cases,397,2020-43,246.9116115,4526,TESSy COVID-19,
Iceland2020-44,Iceland,ISL,Europe,376248,cases,408,2020-44,213.9546257,4934,TESSy COVID-19,
Iceland2020-45,Iceland,ISL,Europe,376248,cases,174,2020-45,154.6852076,5108,TESSy COVID-19,
Iceland2020-46,Iceland,ISL,Europe,376248,cases,108,2020-46,74.95056452,5216,TESSy COVID-19,
Iceland2020-47,Iceland,ISL,Europe,376248,cases,80,2020-47,49.96704301,5296,TESSy COVID-19,
Iceland2020-48,Iceland,ISL,Europe,376248,cases,107,2020-48,49.70126087,5403,TESSy COVID-19,
Iceland2020-49,Iceland,ISL,Europe,376248,cases,105,2020-49,56.34581446,5508,TESSy COVID-19,
Iceland2020-50,Iceland,ISL,Europe,376248,cases,64,2020-50,44.91718228,5572,TESSy COVID-19,
Iceland2020-51,Iceland,ISL,Europe,376248,cases,89,2020-51,40.66466798,5661,TESSy COVID-19,
Iceland2020-52,Iceland,ISL,Europe,376248,cases,82,2020-52,45.44874657,5743,TESSy COVID-19,
Iceland2020-53,Iceland,ISL,Europe,376248,cases,73,2020-53,41.19623227,5816,TESSy COVID-19,
Iceland2021-01,Iceland,ISL,Europe,376248,cases,102,2021-01,46.51187515,5918,TESSy COVID-19,
Iceland2021-02,Iceland,ISL,Europe,376248,cases,70,2021-02,45.71452872,5988,TESSy COVID-19,
Iceland2021-03,Iceland,ISL,Europe,376248,cases,19,2021-03,23.65461079,6007,TESSy COVID-19,
Iceland2021-04,Iceland,ISL,Europe,376248,cases,22,2021-04,10.89706789,6029,TESSy COVID-19,
Iceland2021-05,Iceland,ISL,Europe,376248,cases,12,2021-05,9.036592886,6041,TESSy COVID-19,
Iceland2021-06,Iceland,ISL,Europe,376248,cases,15,2021-06,7.17611788,6056,TESSy COVID-19,
Iceland2021-07,Iceland,ISL,Europe,376248,cases,10,2021-07,6.644553592,6066,TESSy COVID-19,
Iceland2021-08,Iceland,ISL,Europe,376248,cases,10,2021-08,5.315642874,6076,TESSy COVID-19,
Iceland2021-09,Iceland,ISL,Europe,376248,cases,11,2021-09,5.581425018,6087,TESSy COVID-19,
Iceland2021-10,Iceland,ISL,Europe,376248,cases,19,2021-10,7.973464311,6106,TESSy COVID-19,
Iceland2021-11,Iceland,ISL,Europe,376248,cases,38,2021-11,15.14958219,6144,TESSy COVID-19,
Iceland2021-12,Iceland,ISL,Europe,376248,cases,61,2021-12,26.31243223,6205,TESSy COVID-19,
Iceland2021-13,Iceland,ISL,Europe,376248,cases,50,2021-13,29.50181795,6255,TESSy COVID-19,
Iceland2021-14,Iceland,ISL,Europe,376248,cases,34,2021-14,22.32570007,6289,TESSy COVID-19,
Iceland2021-15,Iceland,ISL,Europe,376248,cases,62,2021-15,25.51508579,6351,TESSy COVID-19,
Iceland2021-16,Iceland,ISL,Europe,376248,cases,65,2021-16,33.75433225,6416,TESSy COVID-19,
Iceland2021-17,Iceland,ISL,Europe,376248,cases,54,2021-17,31.6280751,6470,TESSy COVID-19,
Iceland2021-18,Iceland,ISL,Europe,376248,cases,35,2021-18,23.65461079,6505,TESSy COVID-19,
Iceland2021-19,Iceland,ISL,Europe,376248,cases,30,2021-19,17.27583934,6535,TESSy COVID-19,
Iceland2021-20,Iceland,ISL,Europe,376248,cases,7,2021-20,9.833939317,6542,TESSy COVID-19,
Iceland2021-21,Iceland,ISL,Europe,376248,cases,30,2021-21,9.833939317,6572,TESSy COVID-19,
Iceland2021-22,Iceland,ISL,Europe,376248,cases,28,2021-22,15.41536433,6600,TESSy COVID-19,
Iceland2021-23,Iceland,ISL,Europe,376248,cases,11,2021-23,10.3655036,6611,TESSy COVID-19,
Iceland2021-24,Iceland,ISL,Europe,376248,cases,10,2021-24,5.581425018,6621,TESSy COVID-19,
Iceland2021-25,Iceland,ISL,Europe,376248,cases,17,2021-25,7.17611788,6638,TESSy COVID-19,
Iceland2021-26,Iceland,ISL,Europe,376248,cases,16,2021-26,8.770810742,6654,TESSy COVID-19,
Iceland2021-27,Iceland,ISL,Europe,376248,cases,25,2021-27,10.89706789,6679,TESSy COVID-19,
Iceland2021-28,Iceland,ISL,Europe,376248,cases,99,2021-28,32.95698582,6778,TESSy COVID-19,
Iceland2021-29,Iceland,ISL,Europe,376248,cases,519,2021-29,164.2533648,7297,TESSy COVID-19,
Iceland2021-30,Iceland,ISL,Europe,376248,cases,815,2021-30,354.5533797,8112,TESSy COVID-19,
Iceland2021-31,Iceland,ISL,Europe,376248,cases,776,2021-31,422.8593906,8888,TESSy COVID-19,
Iceland2021-32,Iceland,ISL,Europe,376248,cases,680,2021-32,386.9788012,9568,TESSy COVID-19,
Iceland2021-33,Iceland,ISL,Europe,376248,cases,605,2021-33,341.5300546,10173,TESSy COVID-19,
Iceland2021-34,Iceland,ISL,Europe,376248,cases,525,2021-34,300.3338224,10698,TESSy COVID-19,
Iceland2021-35,Iceland,ISL,Europe,376248,cases,355,2021-35,233.8882864,11053,TESSy COVID-19,
Iceland2021-36,Iceland,ISL,Europe,376248,cases,219,2021-36,152.5589505,11272,TESSy COVID-19,
Iceland2021-37,Iceland,ISL,Europe,376248,cases,189,2021-37,108.4391146,11461,TESSy COVID-19,
Iceland2021-38,Iceland,ISL,Europe,376248,cases,251,2021-38,116.9441432,11712,TESSy COVID-19,
Iceland2021-39,Iceland,ISL,Europe,376248,cases,235,2021-39,129.1701218,11947,TESSy COVID-19,
Iceland2021-40,Iceland,ISL,Europe,376248,cases,285,2021-40,138.2067147,12232,TESSy COVID-19,
Iceland2021-41,Iceland,ISL,Europe,376248,cases,373,2021-41,174.8846505,12605,TESSy COVID-19,
Iceland2021-42,Iceland,ISL,Europe,376248,cases,525,2021-42,238.672365,13130,TESSy COVID-19,
Iceland2021-43,Iceland,ISL,Europe,376248,cases,601,2021-43,299.2706938,13731,TESSy COVID-19,
Iceland2021-44,Iceland,ISL,Europe,376248,cases,827,2021-44,379.5369012,14558,TESSy COVID-19,
Iceland2021-45,Iceland,ISL,Europe,376248,cases,1175,2021-45,532.0958517,15733,TESSy COVID-19,
Iceland2021-46,Iceland,ISL,Europe,376248,cases,1058,2021-46,593.4915269,16791,TESSy COVID-19,
Iceland2021-47,Iceland,ISL,Europe,376248,cases,975,2021-47,540.3350981,17766,TESSy COVID-19,
Iceland2021-48,Iceland,ISL,Europe,376248,cases,868,2021-48,489.8364908,18634,TESSy COVID-19,
Iceland2021-49,Iceland,ISL,Europe,376248,cases,901,2021-49,470.1686122,19535,TESSy COVID-19,
Iceland2021-50,Iceland,ISL,Europe,376248,cases,1352,2021-50,598.8071697,20887,TESSy COVID-19,
Iceland2021-51,Iceland,ISL,Europe,376248,cases,3319,2021-51,1241.468393,24206,TESSy COVID-19,
Iceland2021-52,Iceland,ISL,Europe,376248,cases,6853,2021-52,2703.535966,31059,TESSy COVID-19,
Iceland2022-01,Iceland,ISL,Europe,376248,cases,8921,2022-01,4192.447535,39980,TESSy COVID-19,
Iceland2022-02,Iceland,ISL,Europe,376248,cases,131,2022-02,2405.859965,40111,TESSy COVID-19,
Iceland2022-03,Iceland,ISL,Europe,376248,cases,9874,2022-03,2659.150348,49985,TESSy COVID-19,
Iceland2022-04,Iceland,ISL,Europe,376248,cases,9188,2022-04,5066.339223,59173,TESSy COVID-19,
Iceland2022-05,Iceland,ISL,Europe,376248,cases,10475,2022-05,5226.074291,69648,TESSy COVID-19,
Iceland2022-06,Iceland,ISL,Europe,376248,cases,13792,2022-06,6449.735281,83440,TESSy COVID-19,
Iceland2022-07,Iceland,ISL,Europe,376248,cases,17366,2022-07,8281.240033,100806,TESSy COVID-19,
Iceland2022-08,Iceland,ISL,Europe,376248,cases,13322,2022-08,8156.322426,114128,TESSy COVID-19,
Iceland2022-09,Iceland,ISL,Europe,376248,cases,16895,2022-09,8031.139036,131023,TESSy COVID-19,
Iceland2022-10,Iceland,ISL,Europe,376248,cases,19640,2022-10,9710.35062,150663,TESSy COVID-19,
Iceland2022-11,Iceland,ISL,Europe,376248,cases,13313,2022-11,8758.318981,163976,TESSy COVID-19,
Iceland2022-12,Iceland,ISL,Europe,376248,cases,7342,2022-12,5489.730178,171318,TESSy COVID-19,
Iceland2022-13,Iceland,ISL,Europe,376248,cases,3024,2022-13,2755.097702,174342,TESSy COVID-19,
Iceland2022-14,Iceland,ISL,Europe,376248,cases,1622,2022-14,1234.82384,175964,TESSy COVID-19,
Iceland2022-15,Iceland,ISL,Europe,376248,cases,875,2022-15,663.6580128,176839,TESSy COVID-19,
Iceland2022-16,Iceland,ISL,Europe,376248,cases,866,2022-16,462.7267122,177705,TESSy COVID-19,
Iceland2022-17,Iceland,ISL,Europe,376248,cases,551,2022-17,376.6132976,178256,TESSy COVID-19,
Iceland2022-18,Iceland,ISL,Europe,376248,cases,451,2022-18,266.313708,178707,TESSy COVID-19,
Iceland2022-19,Iceland,ISL,Europe,376248,cases,778,2022-19,326.6462546,179485,TESSy COVID-19,
Iceland2022-20,Iceland,ISL,Europe,376248,cases,863,2022-20,436.1484978,180348,TESSy COVID-19,
Iceland2022-21,Iceland,ISL,Europe,376248,cases,809,2022-21,444.3877443,181157,TESSy COVID-19,
Iceland2022-22,Iceland,ISL,Europe,376248,cases,1159,2022-22,523.0592588,182316,TESSy COVID-19,
Iceland2022-23,Iceland,ISL,Europe,376248,cases,1412,2022-23,683.3258914,183728,TESSy COVID-19,
Iceland2022-24,Iceland,ISL,Europe,376248,cases,1535,2022-24,783.2599775,185263,TESSy COVID-19,
Iceland2022-25,Iceland,ISL,Europe,376248,cases,2409,2022-25,1048.244775,187672,TESSy COVID-19,
Iceland2022-26,Iceland,ISL,Europe,376248,cases,3196,2022-26,1489.708915,190868,TESSy COVID-19,
Iceland2022-27,Iceland,ISL,Europe,376248,cases,3196,2022-27,1698.879462,194064,TESSy COVID-19,
Iceland2022-28,Iceland,ISL,Europe,376248,cases,2338,2022-28,1470.838383,196402,TESSy COVID-19,
Iceland2022-29,Iceland,ISL,Europe,376248,cases,1695,2022-29,1071.899386,198097,TESSy COVID-19,
Iceland2022-30,Iceland,ISL,Europe,376248,cases,1337,2022-30,805.8514597,199434,TESSy COVID-19,
Iceland2022-31,Iceland,ISL,Europe,376248,cases,803,2022-31,568.7737875,200237,TESSy COVID-19,
Iceland2022-32,Iceland,ISL,Europe,376248,cases,860,2022-32,441.995705,201097,TESSy COVID-19,
Iceland2022-33,Iceland,ISL,Europe,376248,cases,717,2022-33,419.1384406,201814,TESSy COVID-19,
Iceland2022-34,Iceland,ISL,Europe,376248,cases,547,2022-34,335.9486296,202361,TESSy COVID-19,
Iceland2022-35,Iceland,ISL,Europe,376248,cases,424,2022-35,258.0744615,202785,TESSy COVID-19,
Iceland2022-36,Iceland,ISL,Europe,376248,cases,357,2022-36,207.5758542,203142,TESSy COVID-19,
Iceland2022-37,Iceland,ISL,Europe,376248,cases,250,2022-37,161.3297612,203392,TESSy COVID-19,
Iceland2022-38,Iceland,ISL,Europe,376248,cases,239,2022-38,129.9674683,203631,TESSy COVID-19,
Iceland2022-39,Iceland,ISL,Europe,376248,cases,240,2022-39,127.3096468,203871,TESSy COVID-19,
Iceland2022-40,Iceland,ISL,Europe,376248,cases,188,2022-40,113.7547575,204059,TESSy COVID-19,
Iceland2022-41,Iceland,ISL,Europe,376248,cases,217,2022-41,107.6417682,204276,TESSy COVID-19,
Iceland2022-42,Iceland,ISL,Europe,376248,cases,324,2022-42,143.7881397,204600,TESSy COVID-19,
Iceland2022-43,Iceland,ISL,Europe,376248,cases,295,2022-43,164.5191469,204895,TESSy COVID-19,
Iceland2022-44,Iceland,ISL,Europe,376248,cases,305,2022-44,159.4692862,205200,TESSy COVID-19,
Iceland2022-45,Iceland,ISL,Europe,376248,cases,310,2022-45,163.4560184,205510,TESSy COVID-19,
Iceland2022-46,Iceland,ISL,Europe,376248,cases,276,2022-46,155.7483362,205786,TESSy COVID-19,
Iceland2022-47,Iceland,ISL,Europe,376248,cases,274,2022-47,146.180179,206060,TESSy COVID-19,
Iceland2022-48,Iceland,ISL,Europe,376248,cases,207,2022-48,127.8412111,206267,TESSy COVID-19,
Iceland2022-49,Iceland,ISL,Europe,376248,cases,207,2022-49,110.0338075,206474,TESSy COVID-19,
Iceland2022-50,Iceland,ISL,Europe,376248,cases,384,2022-50,157.0772469,206858,TESSy COVID-19,
Iceland2022-51,Iceland,ISL,Europe,376248,cases,355,2022-51,196.4130042,207213,TESSy COVID-19,
Iceland2022-52,Iceland,ISL,Europe,376248,cases,223,2022-52,153.6220791,207436,TESSy COVID-19,
Iceland2023-01,Iceland,ISL,Europe,376248,cases,192,2023-01,110.2995896,207628,TESSy COVID-19,
Iceland2023-02,Iceland,ISL,Europe,376248,cases,0,2023-02,0,0,TESSy COVID-19,
Iceland2023-03,Iceland,ISL,Europe,376248,cases,76,2023-03,0,207704,TESSy COVID-19,
Iceland2023-04,Iceland,ISL,Europe,376248,cases,105,2023-04,48.10656801,207809,TESSy COVID-19,
Iceland2023-05,Iceland,ISL,Europe,376248,cases,190,2023-05,78.40573239,207999,TESSy COVID-19,
Iceland2023-06,Iceland,ISL,Europe,376248,cases,115,2023-06,81.06355383,208114,TESSy COVID-19,
Iceland2023-07,Iceland,ISL,Europe,376248,cases,101,2023-07,57.40894304,208215,TESSy COVID-19,
Iceland2023-08,Iceland,ISL,Europe,376248,cases,117,2023-08,57.94050732,208332,TESSy COVID-19,
Iceland2023-09,Iceland,ISL,Europe,376248,cases,75,2023-09,51.03017159,208407,TESSy COVID-19,
Iceland2023-10,Iceland,ISL,Europe,376248,cases,32,2023-10,28.43868938,208439,TESSy COVID-19,
Iceland2023-11,Iceland,ISL,Europe,376248,cases,44,2023-11,20.19944292,208483,TESSy COVID-19,
Iceland2023-12,Iceland,ISL,Europe,376248,cases,28,2023-12,19.13631435,208511,TESSy COVID-19,
Iceland2023-13,Iceland,ISL,Europe,376248,cases,37,2023-13,17.27583934,208548,TESSy COVID-19,
Iceland2023-14,Iceland,ISL,Europe,376248,cases,28,2023-14,17.27583934,208576,TESSy COVID-19,
Iceland2023-15,Iceland,ISL,Europe,376248,cases,16,2023-15,11.69441432,208592,TESSy COVID-19,
Iceland2023-16,Iceland,ISL,Europe,376248,cases,8,2023-16,6.378771449,208600,TESSy COVID-19,
Iceland2023-17,Iceland,ISL,Europe,376248,cases,10,2023-17,4.784078586,208610,TESSy COVID-19,
Iceland2023-18,Iceland,ISL,Europe,376248,cases,10,2023-18,5.315642874,208620,TESSy COVID-19,
Iceland2023-19,Iceland,ISL,Europe,376248,cases,10,2023-19,5.315642874,208630,TESSy COVID-19,
Iceland2023-20,Iceland,ISL,Europe,376248,cases,16,2023-20,6.910335736,208646,TESSy COVID-19,
Iceland2023-21,Iceland,ISL,Europe,376248,cases,19,2023-21,9.302375029,208665,TESSy COVID-19,
Iceland2023-22,Iceland,ISL,Europe,376248,cases,23,2023-22,11.16285004,208688,TESSy COVID-19,
Iceland2023-23,Iceland,ISL,Europe,376248,cases,19,2023-23,11.16285004,208707,TESSy COVID-19,
Iceland2023-24,Iceland,ISL,Europe,376248,cases,21,2023-24,10.63128575,208728,TESSy COVID-19,
Iceland2023-25,Iceland,ISL,Europe,376248,cases,7,2023-25,7.441900023,208735,TESSy COVID-19,
Iceland2023-26,Iceland,ISL,Europe,376248,cases,8,2023-26,3.986732155,208743,TESSy COVID-19,
Iceland2023-27,Iceland,ISL,Europe,376248,cases,8,2023-27,4.252514299,208751,TESSy COVID-19,
Iceland2023-28,Iceland,ISL,Europe,376248,cases,6,2023-28,3.720950012,208757,TESSy COVID-19,
Ireland2020-01,Ireland,IRL,Europe,5060004,cases,0,2020-01,0,0,TESSy COVID-19,
Ireland2020-02,Ireland,IRL,Europe,5060004,cases,0,2020-02,0,0,TESSy COVID-19,
Ireland2020-03,Ireland,IRL,Europe,5060004,cases,0,2020-03,0,0,TESSy COVID-19,
Ireland2020-04,Ireland,IRL,Europe,5060004,cases,0,2020-04,0,0,TESSy COVID-19,
Ireland2020-05,Ireland,IRL,Europe,5060004,cases,0,2020-05,0,0,TESSy COVID-19,
Ireland2020-06,Ireland,IRL,Europe,5060004,cases,0,2020-06,0,0,TESSy COVID-19,
Ireland2020-07,Ireland,IRL,Europe,5060004,cases,0,2020-07,0,0,TESSy COVID-19,
Ireland2020-08,Ireland,IRL,Europe,5060004,cases,0,2020-08,0,0,TESSy COVID-19,
Ireland2020-09,Ireland,IRL,Europe,5060004,cases,0,2020-09,0,0,TESSy COVID-19,
Ireland2020-10,Ireland,IRL,Europe,5060004,cases,18,2020-10,0.355730944,18,TESSy COVID-19,
Ireland2020-11,Ireland,IRL,Europe,5060004,cases,152,2020-11,3.359681139,170,TESSy COVID-19,
Ireland2020-12,Ireland,IRL,Europe,5060004,cases,781,2020-12,18.4387206,951,TESSy COVID-19,
Ireland2020-13,Ireland,IRL,Europe,5060004,cases,1689,2020-13,48.81419066,2640,TESSy COVID-19,
Ireland2020-14,Ireland,IRL,Europe,5060004,cases,2885,2020-14,90.39518546,5525,TESSy COVID-19,
Ireland2020-15,Ireland,IRL,Europe,5060004,cases,4727,2020-15,150.4346637,10252,TESSy COVID-19,
Ireland2020-16,Ireland,IRL,Europe,5060004,cases,4971,2020-16,191.6599275,15223,TESSy COVID-19,
Ireland2020-17,Ireland,IRL,Europe,5060004,cases,3900,2020-17,175.3160669,19123,TESSy COVID-19,
Ireland2020-18,Ireland,IRL,Europe,5060004,cases,2339,2020-18,123.3002978,21462,TESSy COVID-19,
Ireland2020-19,Ireland,IRL,Europe,5060004,cases,1453,2020-19,74.94065222,22915,TESSy COVID-19,
Ireland2020-20,Ireland,IRL,Europe,5060004,cases,1124,2020-20,50.9288135,24039,TESSy COVID-19,
Ireland2020-21,Ireland,IRL,Europe,5060004,cases,481,2020-21,31.71934251,24520,TESSy COVID-19,
Ireland2020-22,Ireland,IRL,Europe,5060004,cases,446,2020-22,18.32014362,24966,TESSy COVID-19,
Ireland2020-23,Ireland,IRL,Europe,5060004,cases,166,2020-23,12.0948521,25132,TESSy COVID-19,
Ireland2020-24,Ireland,IRL,Europe,5060004,cases,119,2020-24,5.632406615,25251,TESSy COVID-19,
Ireland2020-25,Ireland,IRL,Europe,5060004,cases,81,2020-25,3.952566045,25332,TESSy COVID-19,
Ireland2020-26,Ireland,IRL,Europe,5060004,cases,81,2020-26,3.201578497,25413,TESSy COVID-19,
Ireland2020-27,Ireland,IRL,Europe,5060004,cases,72,2020-27,3.023713025,25485,TESSy COVID-19,
Ireland2020-28,Ireland,IRL,Europe,5060004,cases,134,2020-28,4.071143027,25619,TESSy COVID-19,
Ireland2020-29,Ireland,IRL,Europe,5060004,cases,134,2020-29,5.296438501,25753,TESSy COVID-19,
Ireland2020-30,Ireland,IRL,Europe,5060004,cases,122,2020-30,5.059284538,25875,TESSy COVID-19,
Ireland2020-31,Ireland,IRL,Europe,5060004,cases,319,2020-31,8.71540813,26194,TESSy COVID-19,
Ireland2020-32,Ireland,IRL,Europe,5060004,cases,552,2020-32,17.21342513,26746,TESSy COVID-19,
Ireland2020-33,Ireland,IRL,Europe,5060004,cases,542,2020-33,21.62053627,27288,TESSy COVID-19,
Ireland2020-34,Ireland,IRL,Europe,5060004,cases,804,2020-34,26.60076949,28092,TESSy COVID-19,
Ireland2020-35,Ireland,IRL,Europe,5060004,cases,703,2020-35,29.78258515,28795,TESSy COVID-19,
Ireland2020-36,Ireland,IRL,Europe,5060004,cases,959,2020-36,32.84582384,29754,TESSy COVID-19,
Ireland2020-37,Ireland,IRL,Europe,5060004,cases,1407,2020-37,46.75885632,31161,TESSy COVID-19,
Ireland2020-38,Ireland,IRL,Europe,5060004,cases,1926,2020-38,65.86951315,33087,TESSy COVID-19,
Ireland2020-39,Ireland,IRL,Europe,5060004,cases,2258,2020-39,82.68768167,35345,TESSy COVID-19,
Ireland2020-40,Ireland,IRL,Europe,5060004,cases,3163,2020-40,107.1343027,38508,TESSy COVID-19,
Ireland2020-41,Ireland,IRL,Europe,5060004,cases,4756,2020-41,156.5018526,43264,TESSy COVID-19,
Ireland2020-42,Ireland,IRL,Europe,5060004,cases,7589,2020-42,243.9721392,50853,TESSy COVID-19,
Ireland2020-43,Ireland,IRL,Europe,5060004,cases,7000,2020-43,288.3199302,57853,TESSy COVID-19,
Ireland2020-44,Ireland,IRL,Europe,5060004,cases,4653,2020-44,230.2962606,62506,TESSy COVID-19,
Ireland2020-45,Ireland,IRL,Europe,5060004,cases,2939,2020-45,150.0394071,65445,TESSy COVID-19,
Ireland2020-46,Ireland,IRL,Europe,5060004,cases,2769,2020-46,112.8062349,68214,TESSy COVID-19,
Ireland2020-47,Ireland,IRL,Europe,5060004,cases,2379,2020-47,101.73905,70593,TESSy COVID-19,
Ireland2020-48,Ireland,IRL,Europe,5060004,cases,1849,2020-48,83.5572462,72442,TESSy COVID-19,
Ireland2020-49,Ireland,IRL,Europe,5060004,cases,1965,2020-49,75.37543449,74407,TESSy COVID-19,
Ireland2020-50,Ireland,IRL,Europe,5060004,cases,1984,2020-50,78.04341657,76391,TESSy COVID-19,
Ireland2020-51,Ireland,IRL,Europe,5060004,cases,3829,2020-51,114.8813321,80220,TESSy COVID-19,
Ireland2020-52,Ireland,IRL,Europe,5060004,cases,6632,2020-52,206.738967,86852,TESSy COVID-19,
Ireland2020-53,Ireland,IRL,Europe,5060004,cases,21057,2020-53,547.2130062,107909,TESSy COVID-19,
Ireland2021-01,Ireland,IRL,Europe,5060004,cases,44394,2021-01,1293.497001,152303,TESSy COVID-19,
Ireland2021-02,Ireland,IRL,Europe,5060004,cases,22332,2021-02,1318.69461,174635,TESSy COVID-19,
Ireland2021-03,Ireland,IRL,Europe,5060004,cases,14059,2021-03,719.1891548,188694,TESSy COVID-19,
Ireland2021-04,Ireland,IRL,Europe,5060004,cases,8608,2021-04,447.9640728,197302,TESSy COVID-19,
Ireland2021-05,Ireland,IRL,Europe,5060004,cases,6906,2021-05,306.6005481,204208,TESSy COVID-19,
Ireland2021-06,Ireland,IRL,Europe,5060004,cases,6015,2021-06,255.3555294,210223,TESSy COVID-19,
Ireland2021-07,Ireland,IRL,Europe,5060004,cases,5387,2021-07,225.3357902,215610,TESSy COVID-19,
Ireland2021-08,Ireland,IRL,Europe,5060004,cases,4546,2021-08,196.3041926,220156,TESSy COVID-19,
Ireland2021-09,Ireland,IRL,Europe,5060004,cases,3377,2021-09,156.5809039,223533,TESSy COVID-19,
Ireland2021-10,Ireland,IRL,Europe,5060004,cases,3671,2021-10,139.2884274,227204,TESSy COVID-19,
Ireland2021-11,Ireland,IRL,Europe,5060004,cases,3782,2021-11,147.2923737,230986,TESSy COVID-19,
Ireland2021-12,Ireland,IRL,Europe,5060004,cases,3996,2021-12,153.7152935,234982,TESSy COVID-19,
Ireland2021-13,Ireland,IRL,Europe,5060004,cases,3390,2021-13,145.9682641,238372,TESSy COVID-19,
Ireland2021-14,Ireland,IRL,Europe,5060004,cases,2872,2021-14,123.7548429,241244,TESSy COVID-19,
Ireland2021-15,Ireland,IRL,Europe,5060004,cases,2593,2021-15,108.0038672,243837,TESSy COVID-19,
Ireland2021-16,Ireland,IRL,Europe,5060004,cases,3152,2021-16,113.5374597,246989,TESSy COVID-19,
Ireland2021-17,Ireland,IRL,Europe,5060004,cases,3224,2021-17,126.0078055,250213,TESSy COVID-19,
