Primary_key,country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
Cyprus2022-26,Cyprus,CYP,Europe,904705,deaths,4,2022-26,12.15865945,1381,TESSy COVID-19,
Cyprus2022-27,Cyprus,CYP,Europe,904705,deaths,9,2022-27,14.36932481,1390,TESSy COVID-19,
Cyprus2022-28,Cyprus,CYP,Europe,904705,deaths,13,2022-28,24.31731891,1403,TESSy COVID-19,
Cyprus2022-29,Cyprus,CYP,Europe,904705,deaths,15,2022-29,30.94931497,1418,TESSy COVID-19,
Cyprus2022-30,Cyprus,CYP,Europe,904705,deaths,13,2022-30,30.94931497,1431,TESSy COVID-19,
Cyprus2022-31,Cyprus,CYP,Europe,904705,deaths,6,2022-31,21.00132087,1437,TESSy COVID-19,
Cyprus2022-32,Cyprus,CYP,Europe,904705,deaths,11,2022-32,18.79065552,1448,TESSy COVID-19,
Cyprus2022-33,Cyprus,CYP,Europe,904705,deaths,15,2022-33,28.73864962,1463,TESSy COVID-19,
Cyprus2022-34,Cyprus,CYP,Europe,904705,deaths,11,2022-34,28.73864962,1474,TESSy COVID-19,
Cyprus2022-35,Cyprus,CYP,Europe,904705,deaths,1,2022-35,13.26399213,1475,TESSy COVID-19,
Cyprus2022-36,Cyprus,CYP,Europe,904705,deaths,4,2022-36,5.526663388,1479,TESSy COVID-19,
Cyprus2022-37,Cyprus,CYP,Europe,904705,deaths,7,2022-37,12.15865945,1486,TESSy COVID-19,
Cyprus2022-38,Cyprus,CYP,Europe,904705,deaths,3,2022-38,11.05332678,1489,TESSy COVID-19,
Cyprus2022-39,Cyprus,CYP,Europe,904705,deaths,2,2022-39,5.526663388,1491,TESSy COVID-19,
Cyprus2022-40,Cyprus,CYP,Europe,904705,deaths,8,2022-40,11.05332678,1499,TESSy COVID-19,
Cyprus2022-41,Cyprus,CYP,Europe,904705,deaths,6,2022-41,15.47465749,1505,TESSy COVID-19,
Cyprus2022-42,Cyprus,CYP,Europe,904705,deaths,4,2022-42,11.05332678,1509,TESSy COVID-19,
Cyprus2022-43,Cyprus,CYP,Europe,904705,deaths,6,2022-43,11.05332678,1515,TESSy COVID-19,
Cyprus2022-44,Cyprus,CYP,Europe,904705,deaths,8,2022-44,15.47465749,1523,TESSy COVID-19,
Cyprus2022-45,Cyprus,CYP,Europe,904705,deaths,9,2022-45,18.79065552,1532,TESSy COVID-19,
Cyprus2022-46,Cyprus,CYP,Europe,904705,deaths,12,2022-46,23.21198623,1544,TESSy COVID-19,
Cyprus2022-47,Cyprus,CYP,Europe,904705,deaths,9,2022-47,23.21198623,1553,TESSy COVID-19,
Cyprus2022-48,Cyprus,CYP,Europe,904705,deaths,12,2022-48,23.21198623,1565,TESSy COVID-19,
Cyprus2022-49,Cyprus,CYP,Europe,904705,deaths,3,2022-49,16.57999016,1568,TESSy COVID-19,
Cyprus2022-50,Cyprus,CYP,Europe,904705,deaths,4,2022-50,7.737328743,1572,TESSy COVID-19,
Cyprus2022-51,Cyprus,CYP,Europe,904705,deaths,5,2022-51,9.947994098,1577,TESSy COVID-19,
Cyprus2022-52,Cyprus,CYP,Europe,904705,deaths,2,2022-52,7.737328743,1579,TESSy COVID-19,
Cyprus2023-01,Cyprus,CYP,Europe,904705,deaths,5,2023-01,7.737328743,1584,TESSy COVID-19,
Cyprus2023-02,Cyprus,CYP,Europe,904705,deaths,8,2023-02,14.36932481,1592,TESSy COVID-19,
Cyprus2023-03,Cyprus,CYP,Europe,904705,deaths,10,2023-03,19.8959882,1602,TESSy COVID-19,
Cyprus2023-04,Cyprus,CYP,Europe,904705,deaths,7,2023-04,18.79065552,1609,TESSy COVID-19,
Cyprus2023-05,Cyprus,CYP,Europe,904705,deaths,1,2023-05,8.84266142,1610,TESSy COVID-19,
Cyprus2023-06,Cyprus,CYP,Europe,904705,deaths,3,2023-06,4.42133071,1613,TESSy COVID-19,
Cyprus2023-07,Cyprus,CYP,Europe,904705,deaths,4,2023-07,7.737328743,1617,TESSy COVID-19,
Cyprus2023-08,Cyprus,CYP,Europe,904705,deaths,4,2023-08,8.84266142,1621,TESSy COVID-19,
Cyprus2023-09,Cyprus,CYP,Europe,904705,deaths,0,2023-09,4.42133071,1621,TESSy COVID-19,
Cyprus2023-10,Cyprus,CYP,Europe,904705,deaths,0,2023-10,0,1621,TESSy COVID-19,
Cyprus2023-11,Cyprus,CYP,Europe,904705,deaths,0,2023-11,0,1621,TESSy COVID-19,
Cyprus2023-12,Cyprus,CYP,Europe,904705,deaths,0,2023-12,0,1621,TESSy COVID-19,
Cyprus2023-13,Cyprus,CYP,Europe,904705,deaths,0,2023-13,0,1621,TESSy COVID-19,
Cyprus2023-14,Cyprus,CYP,Europe,904705,deaths,3,2023-14,3.315998033,1624,TESSy COVID-19,
Cyprus2023-15,Cyprus,CYP,Europe,904705,deaths,1,2023-15,4.42133071,1625,TESSy COVID-19,
Cyprus2023-16,Cyprus,CYP,Europe,904705,deaths,0,2023-16,1.105332678,1625,TESSy COVID-19,
Cyprus2023-17,Cyprus,CYP,Europe,904705,deaths,0,2023-17,0,1625,TESSy COVID-19,
Cyprus2023-18,Cyprus,CYP,Europe,904705,deaths,2,2023-18,2.210665355,1627,TESSy COVID-19,
Cyprus2023-19,Cyprus,CYP,Europe,904705,deaths,1,2023-19,3.315998033,1628,TESSy COVID-19,
Cyprus2023-20,Cyprus,CYP,Europe,904705,deaths,0,2023-20,1.105332678,1628,TESSy COVID-19,
Cyprus2023-21,Cyprus,CYP,Europe,904705,deaths,0,2023-21,0,1628,TESSy COVID-19,
Cyprus2023-22,Cyprus,CYP,Europe,904705,deaths,0,2023-22,0,1628,TESSy COVID-19,
Cyprus2023-23,Cyprus,CYP,Europe,904705,deaths,0,2023-23,0,1628,TESSy COVID-19,
Cyprus2023-24,Cyprus,CYP,Europe,904705,deaths,0,2023-24,0,1628,TESSy COVID-19,
Cyprus2023-25,Cyprus,CYP,Europe,904705,deaths,0,2023-25,0,1628,TESSy COVID-19,
Cyprus2023-26,Cyprus,CYP,Europe,904705,deaths,0,2023-26,0,1628,TESSy COVID-19,
Cyprus2023-27,Cyprus,CYP,Europe,904705,deaths,0,2023-27,0,1628,TESSy COVID-19,
Cyprus2023-28,Cyprus,CYP,Europe,904705,deaths,0,2023-28,0,0,TESSy COVID-19,
Czechia2020-01,Czechia,CZE,Europe,10516707,deaths,0,2020-01,0,0,TESSy COVID-19,
Czechia2020-02,Czechia,CZE,Europe,10516707,deaths,0,2020-02,0,0,TESSy COVID-19,
Czechia2020-03,Czechia,CZE,Europe,10516707,deaths,0,2020-03,0,0,TESSy COVID-19,
Czechia2020-04,Czechia,CZE,Europe,10516707,deaths,0,2020-04,0,0,TESSy COVID-19,
Czechia2020-05,Czechia,CZE,Europe,10516707,deaths,0,2020-05,0,0,TESSy COVID-19,
Czechia2020-06,Czechia,CZE,Europe,10516707,deaths,0,2020-06,0,0,TESSy COVID-19,
Czechia2020-07,Czechia,CZE,Europe,10516707,deaths,0,2020-07,0,0,TESSy COVID-19,
Czechia2020-08,Czechia,CZE,Europe,10516707,deaths,0,2020-08,0,0,TESSy COVID-19,
Czechia2020-09,Czechia,CZE,Europe,10516707,deaths,0,2020-09,0,0,TESSy COVID-19,
Czechia2020-10,Czechia,CZE,Europe,10516707,deaths,0,2020-10,0,0,TESSy COVID-19,
Czechia2020-11,Czechia,CZE,Europe,10516707,deaths,0,2020-11,0,0,TESSy COVID-19,
Czechia2020-12,Czechia,CZE,Europe,10516707,deaths,1,2020-12,0.095086799,1,TESSy COVID-19,
Czechia2020-13,Czechia,CZE,Europe,10516707,deaths,22,2020-13,2.186996367,23,TESSy COVID-19,
Czechia2020-14,Czechia,CZE,Europe,10516707,deaths,51,2020-14,6.941336295,74,TESSy COVID-19,
Czechia2020-15,Czechia,CZE,Europe,10516707,deaths,72,2020-15,11.69567622,146,TESSy COVID-19,
Czechia2020-16,Czechia,CZE,Europe,10516707,deaths,43,2020-16,10.93498183,189,TESSy COVID-19,
Czechia2020-17,Czechia,CZE,Europe,10516707,deaths,35,2020-17,7.416770288,224,TESSy COVID-19,
Czechia2020-18,Czechia,CZE,Europe,10516707,deaths,30,2020-18,6.180641906,254,TESSy COVID-19,
Czechia2020-19,Czechia,CZE,Europe,10516707,deaths,26,2020-19,5.324860719,280,TESSy COVID-19,
Czechia2020-20,Czechia,CZE,Europe,10516707,deaths,17,2020-20,4.088732338,297,TESSy COVID-19,
Czechia2020-21,Czechia,CZE,Europe,10516707,deaths,17,2020-21,3.232951151,314,TESSy COVID-19,
Czechia2020-22,Czechia,CZE,Europe,10516707,deaths,4,2020-22,1.99682277,318,TESSy COVID-19,
Czechia2020-23,Czechia,CZE,Europe,10516707,deaths,8,2020-23,1.141041583,326,TESSy COVID-19,
Czechia2020-24,Czechia,CZE,Europe,10516707,deaths,5,2020-24,1.236128381,331,TESSy COVID-19,
Czechia2020-25,Czechia,CZE,Europe,10516707,deaths,8,2020-25,1.236128381,339,TESSy COVID-19,
Czechia2020-26,Czechia,CZE,Europe,10516707,deaths,7,2020-26,1.426301978,346,TESSy COVID-19,
Czechia2020-27,Czechia,CZE,Europe,10516707,deaths,6,2020-27,1.236128381,352,TESSy COVID-19,
Czechia2020-28,Czechia,CZE,Europe,10516707,deaths,3,2020-28,0.855781187,355,TESSy COVID-19,
Czechia2020-29,Czechia,CZE,Europe,10516707,deaths,6,2020-29,0.855781187,361,TESSy COVID-19,
Czechia2020-30,Czechia,CZE,Europe,10516707,deaths,11,2020-30,1.616475575,372,TESSy COVID-19,
Czechia2020-31,Czechia,CZE,Europe,10516707,deaths,14,2020-31,2.377169964,386,TESSy COVID-19,
Czechia2020-32,Czechia,CZE,Europe,10516707,deaths,7,2020-32,1.99682277,393,TESSy COVID-19,
Czechia2020-33,Czechia,CZE,Europe,10516707,deaths,9,2020-33,1.521388777,402,TESSy COVID-19,
Czechia2020-34,Czechia,CZE,Europe,10516707,deaths,16,2020-34,2.377169964,418,TESSy COVID-19,
Czechia2020-35,Czechia,CZE,Europe,10516707,deaths,8,2020-35,2.282083165,426,TESSy COVID-19,
Czechia2020-36,Czechia,CZE,Europe,10516707,deaths,17,2020-36,2.377169964,443,TESSy COVID-19,
Czechia2020-37,Czechia,CZE,Europe,10516707,deaths,29,2020-37,4.373992734,472,TESSy COVID-19,
Czechia2020-38,Czechia,CZE,Europe,10516707,deaths,56,2020-38,8.082377877,528,TESSy COVID-19,
Czechia2020-39,Czechia,CZE,Europe,10516707,deaths,99,2020-39,14.73845378,627,TESSy COVID-19,
Czechia2020-40,Czechia,CZE,Europe,10516707,deaths,146,2020-40,23.29626565,773,TESSy COVID-19,
Czechia2020-41,Czechia,CZE,Europe,10516707,deaths,301,2020-41,42.50379896,1074,TESSy COVID-19,
Czechia2020-42,Czechia,CZE,Europe,10516707,deaths,496,2020-42,75.78417845,1570,TESSy COVID-19,
Czechia2020-43,Czechia,CZE,Europe,10516707,deaths,899,2020-43,132.646084,2469,TESSy COVID-19,
Czechia2020-44,Czechia,CZE,Europe,10516707,deaths,1359,2020-44,214.7059911,3828,TESSy COVID-19,
Czechia2020-45,Czechia,CZE,Europe,10516707,deaths,1534,2020-45,275.0861082,5362,TESSy COVID-19,
Czechia2020-46,Czechia,CZE,Europe,10516707,deaths,1277,2020-46,267.2889907,6639,TESSy COVID-19,
Czechia2020-47,Czechia,CZE,Europe,10516707,deaths,976,2020-47,214.2305572,7615,TESSy COVID-19,
Czechia2020-48,Czechia,CZE,Europe,10516707,deaths,868,2020-48,175.3400565,8483,TESSy COVID-19,
Czechia2020-49,Czechia,CZE,Europe,10516707,deaths,756,2020-49,154.4209609,9239,TESSy COVID-19,
Czechia2020-50,Czechia,CZE,Europe,10516707,deaths,697,2020-50,138.1611183,9936,TESSy COVID-19,
Czechia2020-51,Czechia,CZE,Europe,10516707,deaths,767,2020-51,139.2070731,10703,TESSy COVID-19,
Czechia2020-52,Czechia,CZE,Europe,10516707,deaths,771,2020-52,146.2434962,11474,TESSy COVID-19,
Czechia2020-53,Czechia,CZE,Europe,10516707,deaths,987,2020-53,167.1625919,12461,TESSy COVID-19,
Czechia2021-01,Czechia,CZE,Europe,10516707,deaths,1230,2021-01,210.8074324,13691,TESSy COVID-19,
Czechia2021-02,Czechia,CZE,Europe,10516707,deaths,1164,2021-02,227.6377957,14855,TESSy COVID-19,
Czechia2021-03,Czechia,CZE,Europe,10516707,deaths,1041,2021-03,209.6663908,15896,TESSy COVID-19,
Czechia2021-04,Czechia,CZE,Europe,10516707,deaths,976,2021-04,191.7900727,16872,TESSy COVID-19,
Czechia2021-05,Czechia,CZE,Europe,10516707,deaths,920,2021-05,180.2845701,17792,TESSy COVID-19,
Czechia2021-06,Czechia,CZE,Europe,10516707,deaths,946,2021-06,177.4319661,18738,TESSy COVID-19,
Czechia2021-07,Czechia,CZE,Europe,10516707,deaths,1091,2021-07,193.6918087,19829,TESSy COVID-19,
Czechia2021-08,Czechia,CZE,Europe,10516707,deaths,1206,2021-08,218.4143763,21035,TESSy COVID-19,
Czechia2021-09,Czechia,CZE,Europe,10516707,deaths,1415,2021-09,249.222499,22450,TESSy COVID-19,
Czechia2021-10,Czechia,CZE,Europe,10516707,deaths,1545,2021-10,281.4569237,23995,TESSy COVID-19,
Czechia2021-11,Czechia,CZE,Europe,10516707,deaths,1421,2021-11,282.0274445,25416,TESSy COVID-19,
Czechia2021-12,Czechia,CZE,Europe,10516707,deaths,1202,2021-12,249.4126726,26618,TESSy COVID-19,
Czechia2021-13,Czechia,CZE,Europe,10516707,deaths,1033,2021-13,212.5189948,27651,TESSy COVID-19,
Czechia2021-14,Czechia,CZE,Europe,10516707,deaths,791,2021-14,173.4383206,28442,TESSy COVID-19,
Czechia2021-15,Czechia,CZE,Europe,10516707,deaths,569,2021-15,129.318046,29011,TESSy COVID-19,
Czechia2021-16,Czechia,CZE,Europe,10516707,deaths,420,2021-16,94.04084377,29431,TESSy COVID-19,
Czechia2021-17,Czechia,CZE,Europe,10516707,deaths,334,2021-17,71.69544611,29765,TESSy COVID-19,
Czechia2021-18,Czechia,CZE,Europe,10516707,deaths,256,2021-18,56.10121115,30021,TESSy COVID-19,
Czechia2021-19,Czechia,CZE,Europe,10516707,deaths,167,2021-19,40.22171579,30188,TESSy COVID-19,
Czechia2021-20,Czechia,CZE,Europe,10516707,deaths,106,2021-20,25.95869601,30294,TESSy COVID-19,
Czechia2021-21,Czechia,CZE,Europe,10516707,deaths,57,2021-21,15.49914816,30351,TESSy COVID-19,
Czechia2021-22,Czechia,CZE,Europe,10516707,deaths,37,2021-22,8.938159064,30388,TESSy COVID-19,
Czechia2021-23,Czechia,CZE,Europe,10516707,deaths,27,2021-23,6.085555108,30415,TESSy COVID-19,
Czechia2021-24,Czechia,CZE,Europe,10516707,deaths,13,2021-24,3.803471942,30428,TESSy COVID-19,
Czechia2021-25,Czechia,CZE,Europe,10516707,deaths,11,2021-25,2.282083165,30439,TESSy COVID-19,
Czechia2021-26,Czechia,CZE,Europe,10516707,deaths,7,2021-26,1.711562374,30446,TESSy COVID-19,
Czechia2021-27,Czechia,CZE,Europe,10516707,deaths,3,2021-27,0.950867986,30449,TESSy COVID-19,
Czechia2021-28,Czechia,CZE,Europe,10516707,deaths,3,2021-28,0.570520791,30452,TESSy COVID-19,
Czechia2021-29,Czechia,CZE,Europe,10516707,deaths,3,2021-29,0.570520791,30455,TESSy COVID-19,
Czechia2021-30,Czechia,CZE,Europe,10516707,deaths,4,2021-30,0.66560759,30459,TESSy COVID-19,
Czechia2021-31,Czechia,CZE,Europe,10516707,deaths,4,2021-31,0.760694388,30463,TESSy COVID-19,
Czechia2021-32,Czechia,CZE,Europe,10516707,deaths,5,2021-32,0.855781187,30468,TESSy COVID-19,
Czechia2021-33,Czechia,CZE,Europe,10516707,deaths,9,2021-33,1.33121518,30477,TESSy COVID-19,
Czechia2021-34,Czechia,CZE,Europe,10516707,deaths,8,2021-34,1.616475575,30485,TESSy COVID-19,
Czechia2021-35,Czechia,CZE,Europe,10516707,deaths,2,2021-35,0.950867986,30487,TESSy COVID-19,
Czechia2021-36,Czechia,CZE,Europe,10516707,deaths,6,2021-36,0.760694388,30493,TESSy COVID-19,
Czechia2021-37,Czechia,CZE,Europe,10516707,deaths,15,2021-37,1.99682277,30508,TESSy COVID-19,
Czechia2021-38,Czechia,CZE,Europe,10516707,deaths,13,2021-38,2.66243036,30521,TESSy COVID-19,
Czechia2021-39,Czechia,CZE,Europe,10516707,deaths,15,2021-39,2.66243036,30536,TESSy COVID-19,
Czechia2021-40,Czechia,CZE,Europe,10516707,deaths,26,2021-40,3.898558741,30562,TESSy COVID-19,
Czechia2021-41,Czechia,CZE,Europe,10516707,deaths,53,2021-41,7.511857086,30615,TESSy COVID-19,
Czechia2021-42,Czechia,CZE,Europe,10516707,deaths,87,2021-42,13.3121518,30702,TESSy COVID-19,
Czechia2021-43,Czechia,CZE,Europe,10516707,deaths,164,2021-43,23.86678644,30866,TESSy COVID-19,
Czechia2021-44,Czechia,CZE,Europe,10516707,deaths,305,2021-44,44.59570852,31171,TESSy COVID-19,
Czechia2021-45,Czechia,CZE,Europe,10516707,deaths,461,2021-45,72.8364877,31632,TESSy COVID-19,
Czechia2021-46,Czechia,CZE,Europe,10516707,deaths,687,2021-46,109.1596447,32319,TESSy COVID-19,
Czechia2021-47,Czechia,CZE,Europe,10516707,deaths,766,2021-47,138.1611183,33085,TESSy COVID-19,
Czechia2021-48,Czechia,CZE,Europe,10516707,deaths,834,2021-48,152.1388777,33919,TESSy COVID-19,
Czechia2021-49,Czechia,CZE,Europe,10516707,deaths,811,2021-49,156.4177836,34730,TESSy COVID-19,
Czechia2021-50,Czechia,CZE,Europe,10516707,deaths,717,2021-50,145.2926282,35447,TESSy COVID-19,
Czechia2021-51,Czechia,CZE,Europe,10516707,deaths,539,2021-51,119.429019,35986,TESSy COVID-19,
Czechia2021-52,Czechia,CZE,Europe,10516707,deaths,410,2021-52,90.23737183,36396,TESSy COVID-19,
Czechia2022-01,Czechia,CZE,Europe,10516707,deaths,332,2022-01,70.55440453,36728,TESSy COVID-19,
Czechia2022-02,Czechia,CZE,Europe,10516707,deaths,245,2022-02,54.86508277,36973,TESSy COVID-19,
Czechia2022-03,Czechia,CZE,Europe,10516707,deaths,164,2022-03,38.89050061,37137,TESSy COVID-19,
Czechia2022-04,Czechia,CZE,Europe,10516707,deaths,168,2022-04,31.56881712,37305,TESSy COVID-19,
Czechia2022-05,Czechia,CZE,Europe,10516707,deaths,306,2022-05,45.07114252,37611,TESSy COVID-19,
Czechia2022-06,Czechia,CZE,Europe,10516707,deaths,398,2022-06,66.94110618,38009,TESSy COVID-19,
Czechia2022-07,Czechia,CZE,Europe,10516707,deaths,371,2022-07,73.12174809,38380,TESSy COVID-19,
Czechia2022-08,Czechia,CZE,Europe,10516707,deaths,355,2022-08,69.03301575,38735,TESSy COVID-19,
Czechia2022-09,Czechia,CZE,Europe,10516707,deaths,289,2022-09,61.23589827,39024,TESSy COVID-19,
Czechia2022-10,Czechia,CZE,Europe,10516707,deaths,208,2022-10,47.25813888,39232,TESSy COVID-19,
Czechia2022-11,Czechia,CZE,Europe,10516707,deaths,189,2022-11,37.74945903,39421,TESSy COVID-19,
Czechia2022-12,Czechia,CZE,Europe,10516707,deaths,191,2022-12,36.13298345,39612,TESSy COVID-19,
Czechia2022-13,Czechia,CZE,Europe,10516707,deaths,153,2022-13,32.7098587,39765,TESSy COVID-19,
Czechia2022-14,Czechia,CZE,Europe,10516707,deaths,167,2022-14,30.42777554,39932,TESSy COVID-19,
Czechia2022-15,Czechia,CZE,Europe,10516707,deaths,86,2022-15,24.05696004,40018,TESSy COVID-19,
Czechia2022-16,Czechia,CZE,Europe,10516707,deaths,91,2022-16,16.83036334,40109,TESSy COVID-19,
Czechia2022-17,Czechia,CZE,Europe,10516707,deaths,78,2022-17,16.06966896,40187,TESSy COVID-19,
Czechia2022-18,Czechia,CZE,Europe,10516707,deaths,53,2022-18,12.45637061,40240,TESSy COVID-19,
Czechia2022-19,Czechia,CZE,Europe,10516707,deaths,23,2022-19,7.22659669,40263,TESSy COVID-19,
Czechia2022-20,Czechia,CZE,Europe,10516707,deaths,12,2022-20,3.32803795,40275,TESSy COVID-19,
Czechia2022-21,Czechia,CZE,Europe,10516707,deaths,12,2022-21,2.282083165,40287,TESSy COVID-19,
Czechia2022-22,Czechia,CZE,Europe,10516707,deaths,6,2022-22,1.711562374,40293,TESSy COVID-19,
Czechia2022-23,Czechia,CZE,Europe,10516707,deaths,8,2022-23,1.33121518,40301,TESSy COVID-19,
Czechia2022-24,Czechia,CZE,Europe,10516707,deaths,5,2022-24,1.236128381,40306,TESSy COVID-19,
Czechia2022-25,Czechia,CZE,Europe,10516707,deaths,2,2022-25,0.66560759,40308,TESSy COVID-19,
Czechia2022-26,Czechia,CZE,Europe,10516707,deaths,14,2022-26,1.521388777,40322,TESSy COVID-19,
Czechia2022-27,Czechia,CZE,Europe,10516707,deaths,17,2022-27,2.947690755,40339,TESSy COVID-19,
Czechia2022-28,Czechia,CZE,Europe,10516707,deaths,25,2022-28,3.993645539,40364,TESSy COVID-19,
Czechia2022-29,Czechia,CZE,Europe,10516707,deaths,46,2022-29,6.751162698,40410,TESSy COVID-19,
Czechia2022-30,Czechia,CZE,Europe,10516707,deaths,104,2022-30,14.26301978,40514,TESSy COVID-19,
Czechia2022-31,Czechia,CZE,Europe,10516707,deaths,89,2022-31,18.35175212,40603,TESSy COVID-19,
Czechia2022-32,Czechia,CZE,Europe,10516707,deaths,82,2022-32,16.25984255,40685,TESSy COVID-19,
Czechia2022-33,Czechia,CZE,Europe,10516707,deaths,91,2022-33,16.45001615,40776,TESSy COVID-19,
Czechia2022-34,Czechia,CZE,Europe,10516707,deaths,51,2022-34,13.5023254,40827,TESSy COVID-19,
Czechia2022-35,Czechia,CZE,Europe,10516707,deaths,46,2022-35,9.22341946,40873,TESSy COVID-19,
Czechia2022-36,Czechia,CZE,Europe,10516707,deaths,55,2022-36,9.603766654,40928,TESSy COVID-19,
Czechia2022-37,Czechia,CZE,Europe,10516707,deaths,57,2022-37,10.64972144,40985,TESSy COVID-19,
Czechia2022-38,Czechia,CZE,Europe,10516707,deaths,68,2022-38,11.88584982,41053,TESSy COVID-19,
Czechia2022-39,Czechia,CZE,Europe,10516707,deaths,99,2022-39,15.87949536,41152,TESSy COVID-19,
Czechia2022-40,Czechia,CZE,Europe,10516707,deaths,129,2022-40,21.67979007,41281,TESSy COVID-19,
Czechia2022-41,Czechia,CZE,Europe,10516707,deaths,137,2022-41,25.29308842,41418,TESSy COVID-19,
Czechia2022-42,Czechia,CZE,Europe,10516707,deaths,94,2022-42,21.96505047,41512,TESSy COVID-19,
Czechia2022-43,Czechia,CZE,Europe,10516707,deaths,74,2022-43,15.97458216,41586,TESSy COVID-19,
Czechia2022-44,Czechia,CZE,Europe,10516707,deaths,67,2022-44,13.4072386,41653,TESSy COVID-19,
Czechia2022-45,Czechia,CZE,Europe,10516707,deaths,56,2022-45,11.69567622,41709,TESSy COVID-19,
Czechia2022-46,Czechia,CZE,Europe,10516707,deaths,35,2022-46,8.652898669,41744,TESSy COVID-19,
Czechia2022-47,Czechia,CZE,Europe,10516707,deaths,44,2022-47,7.511857086,41788,TESSy COVID-19,
Czechia2022-48,Czechia,CZE,Europe,10516707,deaths,41,2022-48,8.082377877,41829,TESSy COVID-19,
Czechia2022-49,Czechia,CZE,Europe,10516707,deaths,53,2022-49,8.938159064,41882,TESSy COVID-19,
Czechia2022-50,Czechia,CZE,Europe,10516707,deaths,59,2022-50,10.64972144,41941,TESSy COVID-19,
Czechia2022-51,Czechia,CZE,Europe,10516707,deaths,65,2022-51,11.79076302,42006,TESSy COVID-19,
Czechia2022-52,Czechia,CZE,Europe,10516707,deaths,71,2022-52,12.9318046,42077,TESSy COVID-19,
Czechia2023-01,Czechia,CZE,Europe,10516707,deaths,58,2023-01,12.26619701,42135,TESSy COVID-19,
Czechia2023-02,Czechia,CZE,Europe,10516707,deaths,39,2023-02,9.22341946,42174,TESSy COVID-19,
Czechia2023-03,Czechia,CZE,Europe,10516707,deaths,30,2023-03,6.5609891,42204,TESSy COVID-19,
Czechia2023-04,Czechia,CZE,Europe,10516707,deaths,16,2023-04,4.373992734,42220,TESSy COVID-19,
Czechia2023-05,Czechia,CZE,Europe,10516707,deaths,21,2023-05,3.518211547,42241,TESSy COVID-19,
Czechia2023-06,Czechia,CZE,Europe,10516707,deaths,27,2023-06,4.564166331,42268,TESSy COVID-19,
Czechia2023-07,Czechia,CZE,Europe,10516707,deaths,37,2023-07,6.085555108,42305,TESSy COVID-19,
Czechia2023-08,Czechia,CZE,Europe,10516707,deaths,47,2023-08,7.987291079,42352,TESSy COVID-19,
Czechia2023-09,Czechia,CZE,Europe,10516707,deaths,43,2023-09,8.55781187,42395,TESSy COVID-19,
Czechia2023-10,Czechia,CZE,Europe,10516707,deaths,32,2023-10,7.131509892,42427,TESSy COVID-19,
Czechia2023-11,Czechia,CZE,Europe,10516707,deaths,66,2023-11,9.318506259,42493,TESSy COVID-19,
Czechia2023-12,Czechia,CZE,Europe,10516707,deaths,51,2023-12,11.12515543,42544,TESSy COVID-19,
Czechia2023-13,Czechia,CZE,Europe,10516707,deaths,42,2023-13,8.843072266,42586,TESSy COVID-19,
Czechia2023-14,Czechia,CZE,Europe,10516707,deaths,30,2023-14,6.846249496,42616,TESSy COVID-19,
Czechia2023-15,Czechia,CZE,Europe,10516707,deaths,22,2023-15,4.944513525,42638,TESSy COVID-19,
Czechia2023-16,Czechia,CZE,Europe,10516707,deaths,23,2023-16,4.278905935,42661,TESSy COVID-19,
Czechia2023-17,Czechia,CZE,Europe,10516707,deaths,15,2023-17,3.613298345,42676,TESSy COVID-19,
Czechia2023-18,Czechia,CZE,Europe,10516707,deaths,11,2023-18,2.472256763,42687,TESSy COVID-19,
Czechia2023-19,Czechia,CZE,Europe,10516707,deaths,9,2023-19,1.901735971,42696,TESSy COVID-19,
Czechia2023-20,Czechia,CZE,Europe,10516707,deaths,6,2023-20,1.426301978,42702,TESSy COVID-19,
Czechia2023-21,Czechia,CZE,Europe,10516707,deaths,7,2023-21,1.236128381,42709,TESSy COVID-19,
Czechia2023-22,Czechia,CZE,Europe,10516707,deaths,1,2023-22,0.760694388,42710,TESSy COVID-19,
Czechia2023-23,Czechia,CZE,Europe,10516707,deaths,1,2023-23,0.190173597,42711,TESSy COVID-19,
Czechia2023-24,Czechia,CZE,Europe,10516707,deaths,2,2023-24,0.285260396,42713,TESSy COVID-19,
Czechia2023-25,Czechia,CZE,Europe,10516707,deaths,1,2023-25,0.285260396,42714,TESSy COVID-19,
Czechia2023-26,Czechia,CZE,Europe,10516707,deaths,0,2023-26,0.095086799,42714,TESSy COVID-19,
Czechia2023-27,Czechia,CZE,Europe,10516707,deaths,0,2023-27,0,42714,TESSy COVID-19,
Czechia2023-28,Czechia,CZE,Europe,10516707,deaths,1,2023-28,0.095086799,42715,TESSy COVID-19,
Denmark2020-01,Denmark,DNK,Europe,5873420,deaths,0,2020-01,0,0,TESSy COVID-19,
Denmark2020-02,Denmark,DNK,Europe,5873420,deaths,0,2020-02,0,0,TESSy COVID-19,
Denmark2020-03,Denmark,DNK,Europe,5873420,deaths,0,2020-03,0,0,TESSy COVID-19,
Denmark2020-04,Denmark,DNK,Europe,5873420,deaths,0,2020-04,0,0,TESSy COVID-19,
Denmark2020-05,Denmark,DNK,Europe,5873420,deaths,0,2020-05,0,0,TESSy COVID-19,
Denmark2020-06,Denmark,DNK,Europe,5873420,deaths,0,2020-06,0,0,TESSy COVID-19,
