country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
Italy,ITA,Europe,59030133,cases,689075,2022-27,2108.887337,19723965,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,664556,2022-28,2293.118669,20388521,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,509916,2022-29,1989.614355,20898437,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,378355,2022-30,1504.775536,21276792,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,267259,2022-31,1093.702432,21544051,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,183784,2022-32,764.0894185,21727835,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,151525,2022-33,568.0302296,21879360,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,155258,2022-34,519.7057577,22034618,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,130588,2022-35,484.2374318,22165206,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,110081,2022-36,407.7053325,22275287,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,116534,2022-37,383.897153,22391821,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,147105,2022-38,446.6176622,22538926,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,233360,2022-39,644.5267538,22772286,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,292819,2022-40,891.3735634,23065105,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,283632,2022-41,976.5368477,23348737,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,247260,2022-42,899.3576213,23595997,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,197478,2022-43,753.4084329,23793475,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,167964,2022-44,619.0770399,23961439,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,185370,2022-45,598.5654818,24146809,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,226277,2022-46,697.3506226,24373086,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,225644,2022-47,765.5767945,24598730,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,226991,2022-48,766.7863462,24825721,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,193495,2022-49,712.324331,25019216,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,162018,2022-50,602.2568169,25181234,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,127701,2022-51,490.7984876,25308935,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,133375,2022-52,442.2758119,25442310,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,104344,2023-01,402.7078848,25546654,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,67783,2023-02,291.5917537,25614437,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,43799,2023-03,189.0254931,25658236,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,34393,2023-04,132.4611618,25692629,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,32131,2023-05,112.6949858,25724760,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,28660,2023-06,102.9829968,25753420,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,29338,2023-07,98.25151504,25782758,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,28643,2023-08,98.22271618,25811401,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,23546,2023-09,88.41077827,25834947,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,23969,2023-10,80.49278832,25858916,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,22410,2023-11,78.56834746,25881326,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,22498,2023-12,76.07639983,25903824,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,24236,2023-13,79.16973523,25928060,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,39120,2023-14,107.3282352,25967180,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,52023,2023-15,154.4008041,26019203,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,51876,2023-16,176.0101066,26071079,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,44276,2023-17,162.8863008,26115355,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,38036,2023-18,139.4406481,26153391,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,31526,2023-19,117.8415099,26184917,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,28883,2023-20,102.3358697,26213800,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,29267,2023-21,98.50901064,26243067,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,20877,2023-22,84.94644591,26263944,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,16737,2023-23,63.71999873,26280681,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,12707,2023-24,49.87960979,26293388,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,10113,2023-25,38.65822223,26303501,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,7783,2023-26,30.31671977,26311284,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,4961,2023-27,21.58897389,26316245,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,2118,2023-28,11.99218033,26318363,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,NA,2020-01,NA,NA,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,NA,2020-02,NA,NA,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,NA,2020-03,NA,NA,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,NA,2020-04,NA,NA,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,0,2020-05,NA,0,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,0,2020-06,0,0,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,NA,2020-07,NA,NA,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,8,2020-08,NA,8,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,82,2020-09,1.524645049,90,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,678,2020-10,12.87478041,768,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2412,2020-11,52.34614667,3180,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,4786,2020-12,121.9377229,7966,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,5973,2020-13,182.2628453,13939,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,4837,2020-14,183.1268108,18776,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,4160,2020-15,152.4136834,22936,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,3474,2020-16,129.3237811,26410,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2655,2020-17,103.8283278,29065,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1998,2020-18,78.82414902,31063,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1423,2020-19,57.95345235,32486,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1028,2020-20,41.52116683,33514,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,671,2020-21,28.78191042,34185,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,464,2020-22,19.22746811,34649,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,444,2020-23,15.38197449,35093,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,271,2020-24,12.11245789,35364,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,277,2020-25,9.283394296,35641,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,211,2020-26,8.266964264,35852,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,109,2020-27,5.420960173,35961,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,88,2020-28,3.337278607,36049,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,91,2020-29,3.032349597,36140,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,70,2020-30,2.727420587,36210,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,57,2020-31,2.151443569,36267,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,48,2020-32,1.778752557,36315,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,55,2020-33,1.744871556,36370,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,43,2020-34,1.660169053,36413,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,43,2020-35,1.456883046,36456,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,80,2020-36,2.083681566,36536,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,81,2020-37,2.727420587,36617,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,130,2020-38,3.574445614,36747,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,154,2020-39,4.811102154,36901,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,162,2020-40,5.353198171,37063,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,292,2020-41,7.690987245,37355,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,601,2020-42,15.12786698,37956,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1187,2020-43,30.28961497,39143,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2235,2020-44,57.97039285,41378,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,3590,2020-45,98.67841565,44968,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,4883,2020-46,143.5368611,49851,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,5517,2020-47,176.1812056,55368,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,5438,2020-48,185.5831834,60806,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,4844,2020-49,174.1822266,65650,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,4478,2020-50,157.919346,70128,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,4091,2020-51,145.1631491,74219,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,3391,2020-52,126.748825,77610,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,3299,2020-53,113.3319486,80909,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,3350,2021-01,112.6373881,84259,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,3298,2021-02,112.6204476,87557,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,3158,2021-03,109.3678715,90715,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2856,2021-04,101.8801703,93571,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2581,2021-05,92.10550144,96152,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2132,2021-06,79.84057905,98284,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2091,2021-07,71.53973378,100375,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2063,2021-08,70.37083925,102438,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2272,2021-09,73.43706984,104710,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2506,2021-10,80.94171158,107216,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2902,2021-11,91.61422692,110118,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,3037,2021-12,100.6096327,113155,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,3116,2021-13,104.2348998,116271,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2990,2021-14,103.4386963,119261,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2486,2021-15,92.76618096,121747,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2282,2021-16,80.77230658,124029,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1848,2021-17,69.96426723,125877,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1487,2021-18,56.4965693,127364,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1172,2021-19,45.04479094,128536,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,824,2021-20,33.81323908,129360,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,593,2021-21,24.00468927,129953,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,424,2021-22,17.22848905,130377,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,296,2021-23,12.19716039,130673,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,215,2021-24,8.656595776,130888,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,140,2021-25,6.013877692,131028,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,106,2021-26,4.167363133,131134,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,80,2021-27,3.150933101,131214,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,68,2021-28,2.50719408,131282,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,73,2021-29,2.388610576,131355,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,92,2021-30,2.795182589,131447,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,149,2021-31,4.08266063,131596,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,241,2021-32,6.606795211,131837,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,320,2021-33,9.503620803,132157,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,374,2021-34,11.75670738,132531,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,412,2021-35,13.31523342,132943,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,403,2021-36,13.80650794,133346,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,386,2021-37,13.36605493,133732,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,346,2021-38,12.4004464,134078,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,293,2021-39,10.82497985,134371,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,246,2021-40,9.130929791,134617,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,226,2021-41,7.995916255,134843,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,238,2021-42,7.860392251,135081,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,280,2021-43,8.77517928,135361,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,313,2021-44,10.04571682,135674,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,387,2021-45,11.85835038,136061,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,451,2021-46,14.19613945,136512,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,533,2021-47,16.66945253,137045,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,582,2021-48,18.8886581,137627,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,755,2021-49,22.64944922,138382,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,881,2021-50,27.71465888,139263,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1102,2021-51,33.59301257,140365,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1208,2021-52,39.13255625,141573,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1710,2022-01,49.43238058,143283,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2317,2022-02,68.21939568,145600,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2677,2022-03,84.6008597,148277,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2797,2022-04,92.73229996,151074,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2677,2022-05,92.73229996,153751,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2230,2022-06,83.12703615,155981,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1943,2022-07,70.69270876,157924,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1565,2022-08,59.4272759,159489,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1290,2022-09,48.36512904,160779,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1022,2022-10,39.16643725,161801,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,980,2022-11,33.91488208,162781,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1026,2022-12,33.98264408,163807,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1125,2022-13,36.43901666,164932,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1083,2022-14,37.40462519,166015,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1090,2022-15,36.81170767,167105,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1073,2022-16,36.64230267,168178,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1063,2022-17,36.18490915,169241,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,980,2022-18,34.6094426,170221,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,830,2022-19,30.66230598,171051,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,701,2022-20,25.93590633,171752,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,567,2022-21,21.48055469,172319,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,413,2022-22,16.60169053,172732,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,419,2022-23,14.09449645,173151,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,351,2022-24,13.04418542,173502,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,453,2022-25,13.62016243,173955,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,553,2022-26,17.04214354,174508,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,830,2022-27,23.42871225,175338,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1012,2022-28,31.204402,176350,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1258,2022-29,38.45493623,177608,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1251,2022-30,42.50371586,178859,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1150,2022-31,40.6741418,180009,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,904,2022-32,34.79578811,180913,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,738,2022-33,27.81630189,181651,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,613,2022-34,22.88661623,182264,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,472,2022-35,18.38044309,182736,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,355,2022-36,14.00979395,183091,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,321,2022-37,11.45177837,183412,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,283,2022-38,10.23206233,183695,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,312,2022-39,10.07959782,184007,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,490,2022-40,13.58628143,184497,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,584,2022-41,18.19409758,185081,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,626,2022-42,20.49800565,185707,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,670,2022-43,21.9548887,186377,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,598,2022-44,21.48055469,186975,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,575,2022-45,19.87120713,187550,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,639,2022-46,20.56576766,188189,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,707,2022-47,22.80191373,188896,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,824,2022-48,25.93590633,189720,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,855,2022-49,28.44310041,190575,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,936,2022-50,30.34043647,191511,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,871,2022-51,30.61148448,192382,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,820,2022-52,28.64638641,193202,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,609,2023-01,24.20797527,193811,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,558,2023-02,19.76956413,194369,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,454,2023-03,17.14378655,194823,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,339,2023-04,13.43381693,195162,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,291,2023-05,10.67251534,195453,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,279,2023-06,9.656085308,195732,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,305,2023-07,9.893252316,196037,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,240,2023-08,9.232572795,196277,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,203,2023-09,7.504641739,196480,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,220,2023-10,7.165831729,196700,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,189,2023-11,6.928664721,196889,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,186,2023-12,6.352687703,197075,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,191,2023-13,6.386568704,197266,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,202,2023-14,6.657616712,197468,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,297,2023-15,8.45330977,197765,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,374,2023-16,11.36707586,198139,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,359,2023-17,12.4173869,198498,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,402,2023-18,12.89172091,198900,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,320,2023-19,12.23104139,199220,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,241,2023-20,9.503620803,199461,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,236,2023-21,8.080618758,199697,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,184,2023-22,7.115010227,199881,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,120,2023-23,5.149912164,200001,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,123,2023-24,4.116541631,200124,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,88,2023-25,3.574445614,200212,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,52,2023-26,2.371670076,200264,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,25,2023-27,1.304418542,200289,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,15,2023-28,0.677620022,200304,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,0,2020-01,NA,0,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,0,2020-02,0,0,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,0,2020-03,0,0,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,0,2020-04,0,0,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,0,2020-05,0,0,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,0,2020-06,0,0,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,0,2020-07,0,0,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,0,2020-08,0,0,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,0,2020-09,0,0,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,3,2020-10,0.159935429,3,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,27,2020-11,1.599354287,30,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,106,2020-12,7.090470674,136,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,211,2020-13,16.89984364,347,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,187,2020-14,21.21810021,534,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,118,2020-15,16.26010192,652,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,76,2020-16,10.34249106,728,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,85,2020-17,8.583201342,813,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,67,2020-18,8.103395056,880,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,60,2020-19,6.770599817,940,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,68,2020-20,6.823911626,1008,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,39,2020-21,5.704363625,1047,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,19,2020-22,3.092084956,1066,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,22,2020-23,2.185784193,1088,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,9,2020-24,1.652666097,1097,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,14,2020-25,1.22617162,1111,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,5,2020-26,1.012924382,1116,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,8,2020-27,0.693053525,1124,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,49,2020-28,3.038773146,1173,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,19,2020-29,3.625203051,1192,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,27,2020-30,2.452343241,1219,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,24,2020-31,2.718902289,1243,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,47,2020-32,3.78513848,1290,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,32,2020-33,4.211632957,1322,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,15,2020-34,2.50565505,1337,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,56,2020-35,3.78513848,1393,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,35,2020-36,4.851374672,1428,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,46,2020-37,4.318256576,1474,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,51,2020-38,5.171245529,1525,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,151,2020-39,10.76898553,1676,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,410,2020-40,29.90792517,2086,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,584,2020-41,52.99193872,2670,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,780,2020-42,72.71730827,3450,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,1228,2020-43,107.0501136,4678,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,1458,2020-44,143.1955205,6136,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,1959,2020-45,182.1664533,8095,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,2452,2020-46,235.1583921,10547,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,2573,2020-47,267.8918431,13120,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,3855,2020-48,342.688312,16975,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,4338,2020-49,436.7836559,21313,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,4362,2020-50,463.8127433,25675,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,5265,2020-51,513.2327908,30940,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,5390,2020-52,568.0373311,36330,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,6167,2020-53,616.1245833,42497,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,7071,2021-01,705.7417352,49568,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,6096,2021-02,701.9565967,55664,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,5342,2021-03,609.780478,61006,TESSy COVID-19,
Latvia,LVA,Europe,1875757,cases,5233,2021-04,563.7723863,66239,TESSy COVID-19,
